"Plot Title: Zebra"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20156927, SEN S/N: 20156927)","Intensity, Lux (LGR S/N: 20156927, SEN S/N: 20156927)","Host Connected (LGR S/N: 20156927)","Coupler Attached (LGR S/N: 20156927)","Coupler Detached (LGR S/N: 20156927)","Stopped (LGR S/N: 20156927)","End Of File (LGR S/N: 20156927)"
2455,05/07/18 09:00:00 AM,22.812,0.0,,,,,
2456,05/07/18 09:10:00 AM,22.812,0.0,,,,,
2457,05/07/18 09:20:00 AM,22.812,0.0,,,,,
2458,05/07/18 09:30:00 AM,22.812,0.0,,,,,
2459,05/07/18 09:40:00 AM,22.717,0.0,,,,,
2460,05/07/18 09:50:00 AM,22.812,0.0,,,,,
2461,05/07/18 10:00:00 AM,22.812,0.0,,,,,
2462,05/07/18 10:10:00 AM,22.812,0.0,,,,,
2463,05/07/18 10:20:00 AM,22.812,0.0,,,,,
2464,05/07/18 10:30:00 AM,22.812,0.0,,,,,
2465,05/07/18 10:40:00 AM,22.812,0.0,,,,,
2466,05/07/18 10:50:00 AM,22.812,0.0,,,,,
2467,05/07/18 11:00:00 AM,22.812,0.0,,,,,
2468,05/07/18 11:10:00 AM,22.812,0.0,,,,,
2469,05/07/18 11:20:00 AM,22.812,0.0,,,,,
2470,05/07/18 11:30:00 AM,22.908,0.0,,,,,
2471,05/07/18 11:40:00 AM,22.908,0.0,,,,,
2472,05/07/18 11:50:00 AM,22.908,0.0,,,,,
2473,05/07/18 12:00:00 PM,22.908,0.0,,,,,
2474,05/07/18 12:10:00 PM,22.908,0.0,,,,,
2475,05/07/18 12:20:00 PM,22.908,0.0,,,,,
2476,05/07/18 12:30:00 PM,22.908,0.0,,,,,
2477,05/07/18 12:40:00 PM,22.908,0.0,,,,,
2478,05/07/18 12:50:00 PM,22.908,0.0,,,,,
2479,05/07/18 01:00:00 PM,22.908,0.0,,,,,
2480,05/07/18 01:10:00 PM,22.908,0.0,,,,,
2481,05/07/18 01:20:00 PM,22.908,0.0,,,,,
2482,05/07/18 01:30:00 PM,22.908,0.0,,,,,
2483,05/07/18 01:40:00 PM,22.908,0.0,,,,,
2484,05/07/18 01:50:00 PM,22.908,0.0,,,,,
2485,05/07/18 02:00:00 PM,22.908,0.0,,,,,
2486,05/07/18 02:10:00 PM,22.908,0.0,,,,,
2487,05/07/18 02:20:00 PM,22.908,0.0,,,,,
2488,05/07/18 02:30:00 PM,22.908,0.0,,,,,
2489,05/07/18 02:40:00 PM,23.581,0.0,,,,,
2490,05/07/18 02:50:00 PM,23.677,0.0,,,,,
2491,05/07/18 03:00:00 PM,23.677,0.0,,,,,
2492,05/07/18 03:10:00 PM,23.677,0.0,,,,,
2493,05/07/18 03:20:00 PM,23.773,0.0,,,,,
2494,05/07/18 03:30:00 PM,23.773,0.0,,,,,
2495,05/07/18 03:40:00 PM,23.773,0.0,,,,,
2496,05/07/18 03:50:00 PM,23.869,0.0,,,,,
2497,05/07/18 04:00:00 PM,23.869,0.0,,,,,
2498,05/07/18 04:10:00 PM,23.869,0.0,,,,,
2499,05/07/18 04:20:00 PM,23.966,10.8,,,,,
2500,05/07/18 04:30:00 PM,24.158,32.3,,,,,
2501,05/07/18 04:40:00 PM,24.062,64.6,,,,,
2502,05/07/18 04:50:00 PM,24.062,75.3,,,,,
2503,05/07/18 05:00:00 PM,24.062,161.5,,,,,
2504,05/07/18 05:10:00 PM,24.062,129.2,,,,,
2505,05/07/18 05:20:00 PM,24.351,430.6,,,,,
2506,05/07/18 05:30:00 PM,24.738,193.8,,,,,
2507,05/07/18 05:40:00 PM,24.641,0.0,,,,,
2508,05/07/18 05:50:00 PM,24.448,0.0,,,,,
2509,05/07/18 06:00:00 PM,24.448,0.0,,,,,
2510,05/07/18 06:10:00 PM,24.351,0.0,,,,,
2511,05/07/18 06:20:00 PM,24.255,0.0,,,,,
2512,05/07/18 06:30:00 PM,24.255,0.0,,,,,
2513,05/07/18 06:40:00 PM,24.255,0.0,,,,,
2514,05/07/18 06:50:00 PM,24.158,0.0,,,,,
2515,05/07/18 07:00:00 PM,24.158,0.0,,,,,
2516,05/07/18 07:10:00 PM,24.158,0.0,,,,,
2517,05/07/18 07:20:00 PM,24.062,0.0,,,,,
2518,05/07/18 07:30:00 PM,24.062,0.0,,,,,
2519,05/07/18 07:40:00 PM,23.966,0.0,,,,,
2520,05/07/18 07:50:00 PM,23.966,0.0,,,,,
2521,05/07/18 08:00:00 PM,23.869,0.0,,,,,
2522,05/07/18 08:10:00 PM,23.869,0.0,,,,,
2523,05/07/18 08:20:00 PM,23.773,0.0,,,,,
2524,05/07/18 08:30:00 PM,23.773,0.0,,,,,
2525,05/07/18 08:40:00 PM,23.773,0.0,,,,,
2526,05/07/18 08:50:00 PM,23.773,0.0,,,,,
2527,05/07/18 09:00:00 PM,23.677,0.0,,,,,
2528,05/07/18 09:10:00 PM,23.677,0.0,,,,,
2529,05/07/18 09:20:00 PM,23.677,0.0,,,,,
2530,05/07/18 09:30:00 PM,23.677,0.0,,,,,
2531,05/07/18 09:40:00 PM,23.581,0.0,,,,,
2532,05/07/18 09:50:00 PM,23.581,0.0,,,,,
2533,05/07/18 10:00:00 PM,23.581,0.0,,,,,
2534,05/07/18 10:10:00 PM,23.581,0.0,,,,,
2535,05/07/18 10:20:00 PM,23.581,0.0,,,,,
2536,05/07/18 10:30:00 PM,23.484,0.0,,,,,
2537,05/07/18 10:40:00 PM,23.484,0.0,,,,,
2538,05/07/18 10:50:00 PM,23.484,0.0,,,,,
2539,05/07/18 11:00:00 PM,23.484,0.0,,,,,
2540,05/07/18 11:10:00 PM,23.388,0.0,,,,,
2541,05/07/18 11:20:00 PM,23.388,0.0,,,,,
2542,05/07/18 11:30:00 PM,23.388,0.0,,,,,
2543,05/07/18 11:40:00 PM,23.388,0.0,,,,,
2544,05/07/18 11:50:00 PM,23.388,0.0,,,,,
2545,05/08/18 12:00:00 AM,23.292,0.0,,,,,
2546,05/08/18 12:10:00 AM,23.292,0.0,,,,,
2547,05/08/18 12:20:00 AM,23.292,0.0,,,,,
2548,05/08/18 12:30:00 AM,23.292,0.0,,,,,
2549,05/08/18 12:40:00 AM,23.292,0.0,,,,,
2550,05/08/18 12:50:00 AM,23.292,0.0,,,,,
2551,05/08/18 01:00:00 AM,23.196,0.0,,,,,
2552,05/08/18 01:10:00 AM,23.196,0.0,,,,,
2553,05/08/18 01:20:00 AM,23.196,0.0,,,,,
2554,05/08/18 01:30:00 AM,23.196,0.0,,,,,
2555,05/08/18 01:40:00 AM,23.196,0.0,,,,,
2556,05/08/18 01:50:00 AM,23.100,0.0,,,,,
2557,05/08/18 02:00:00 AM,23.100,0.0,,,,,
2558,05/08/18 02:10:00 AM,23.100,0.0,,,,,
2559,05/08/18 02:20:00 AM,23.100,0.0,,,,,
2560,05/08/18 02:30:00 AM,23.100,0.0,,,,,
2561,05/08/18 02:40:00 AM,23.100,0.0,,,,,
2562,05/08/18 02:50:00 AM,23.004,0.0,,,,,
2563,05/08/18 03:00:00 AM,23.004,0.0,,,,,
2564,05/08/18 03:10:00 AM,23.004,0.0,,,,,
2565,05/08/18 03:20:00 AM,23.004,0.0,,,,,
2566,05/08/18 03:30:00 AM,23.004,0.0,,,,,
2567,05/08/18 03:40:00 AM,23.004,0.0,,,,,
2568,05/08/18 03:50:00 AM,23.004,0.0,,,,,
2569,05/08/18 04:00:00 AM,23.004,0.0,,,,,
2570,05/08/18 04:10:00 AM,22.908,0.0,,,,,
2571,05/08/18 04:20:00 AM,22.908,0.0,,,,,
2572,05/08/18 04:30:00 AM,22.908,0.0,,,,,
2573,05/08/18 04:40:00 AM,22.908,0.0,,,,,
2574,05/08/18 04:50:00 AM,22.908,0.0,,,,,
2575,05/08/18 05:00:00 AM,22.908,0.0,,,,,
2576,05/08/18 05:10:00 AM,22.812,0.0,,,,,
2577,05/08/18 05:20:00 AM,22.812,0.0,,,,,
2578,05/08/18 05:30:00 AM,22.812,0.0,,,,,
2579,05/08/18 05:40:00 AM,22.812,0.0,,,,,
2580,05/08/18 05:50:00 AM,22.812,0.0,,,,,
2581,05/08/18 06:00:00 AM,22.812,0.0,,,,,
2582,05/08/18 06:10:00 AM,22.812,0.0,,,,,
2583,05/08/18 06:20:00 AM,22.812,0.0,,,,,
2584,05/08/18 06:30:00 AM,22.717,0.0,,,,,
2585,05/08/18 06:40:00 AM,22.717,0.0,,,,,
2586,05/08/18 06:50:00 AM,22.717,0.0,,,,,
2587,05/08/18 07:00:00 AM,22.717,0.0,,,,,
2588,05/08/18 07:10:00 AM,22.717,0.0,,,,,
2589,05/08/18 07:20:00 AM,22.717,0.0,,,,,
2590,05/08/18 07:30:00 AM,22.717,0.0,,,,,
2591,05/08/18 07:40:00 AM,22.621,0.0,,,,,
2592,05/08/18 07:50:00 AM,22.621,0.0,,,,,
2593,05/08/18 08:00:00 AM,22.621,0.0,,,,,
2594,05/08/18 08:10:00 AM,22.621,0.0,,,,,
2595,05/08/18 08:20:00 AM,22.621,0.0,,,,,
2596,05/08/18 08:30:00 AM,22.621,0.0,,,,,
2597,05/08/18 08:40:00 AM,22.621,0.0,,,,,
2598,05/08/18 08:50:00 AM,22.621,0.0,,,,,
2599,05/08/18 09:00:00 AM,22.621,0.0,,,,,
2600,05/08/18 09:10:00 AM,22.621,0.0,,,,,
2601,05/08/18 09:20:00 AM,22.621,0.0,,,,,
2602,05/08/18 09:30:00 AM,22.621,10.8,,,,,
2603,05/08/18 09:40:00 AM,22.717,10.8,,,,,
2604,05/08/18 09:50:00 AM,22.717,21.5,,,,,
2605,05/08/18 10:00:00 AM,22.717,21.5,,,,,
2606,05/08/18 10:10:00 AM,22.812,32.3,,,,,
2607,05/08/18 10:20:00 AM,22.812,32.3,,,,,
2608,05/08/18 10:30:00 AM,22.812,32.3,,,,,
2609,05/08/18 10:40:00 AM,22.908,32.3,,,,,
2610,05/08/18 10:50:00 AM,23.004,10.8,,,,,
2611,05/08/18 11:00:00 AM,23.004,0.0,,,,,
2612,05/08/18 11:10:00 AM,23.004,0.0,,,,,
2613,05/08/18 11:20:00 AM,23.004,0.0,,,,,
2614,05/08/18 11:30:00 AM,22.908,0.0,,,,,
2615,05/08/18 11:40:00 AM,22.908,0.0,,,,,
2616,05/08/18 11:50:00 AM,22.908,0.0,,,,,
2617,05/08/18 12:00:00 PM,22.908,0.0,,,,,
2618,05/08/18 12:10:00 PM,22.908,0.0,,,,,
2619,05/08/18 12:20:00 PM,22.908,0.0,,,,,
2620,05/08/18 12:30:00 PM,22.908,0.0,,,,,
2621,05/08/18 12:40:00 PM,22.908,0.0,,,,,
2622,05/08/18 12:50:00 PM,22.908,0.0,,,,,
2623,05/08/18 01:00:00 PM,22.908,0.0,,,,,
2624,05/08/18 01:10:00 PM,22.908,0.0,,,,,
2625,05/08/18 01:20:00 PM,22.908,0.0,,,,,
2626,05/08/18 01:30:00 PM,22.908,0.0,,,,,
2627,05/08/18 01:40:00 PM,22.908,0.0,,,,,
2628,05/08/18 01:50:00 PM,23.004,0.0,,,,,
2629,05/08/18 02:00:00 PM,23.100,64.6,,,,,
2630,05/08/18 02:10:00 PM,23.677,86.1,,,,,
2631,05/08/18 02:20:00 PM,24.062,193.8,,,,,
2632,05/08/18 02:30:00 PM,24.062,21.5,,,,,
2633,05/08/18 02:40:00 PM,23.966,236.8,,,,,
2634,05/08/18 02:50:00 PM,24.158,172.2,,,,,
2635,05/08/18 03:00:00 PM,25.319,193.8,,,,,
2636,05/08/18 03:10:00 PM,26.097,183.0,,,,,
2637,05/08/18 03:20:00 PM,26.488,139.9,,,,,
2638,05/08/18 03:29:52 PM,,,Logged,,,,
2639,05/08/18 03:29:53 PM,,,,Logged,,,
2640,05/08/18 03:30:00 PM,28.258,0.0,,,,,
2641,05/08/18 03:31:12 PM,,,,,Logged,,
2642,05/08/18 03:40:00 PM,28.159,64.6,,,,,
2643,05/08/18 03:50:00 PM,27.370,150.7,,,,,
2644,05/08/18 04:00:00 PM,26.879,86.1,,,,,
2645,05/08/18 04:10:00 PM,26.585,86.1,,,,,
2646,05/08/18 04:20:00 PM,26.488,86.1,,,,,
2647,05/08/18 04:30:00 PM,26.292,75.3,,,,,
2648,05/08/18 04:40:00 PM,26.195,75.3,,,,,
2649,05/08/18 04:50:00 PM,26.097,64.6,,,,,
2650,05/08/18 05:00:00 PM,26.097,64.6,,,,,
2651,05/08/18 05:10:00 PM,26.000,64.6,,,,,
2652,05/08/18 05:20:00 PM,25.902,64.6,,,,,
2653,05/08/18 05:30:00 PM,25.805,53.8,,,,,
2654,05/08/18 05:40:00 PM,25.708,21.5,,,,,
2655,05/08/18 05:50:00 PM,25.610,21.5,,,,,
2656,05/08/18 06:00:00 PM,25.513,10.8,,,,,
2657,05/08/18 06:10:00 PM,25.416,10.8,,,,,
2658,05/08/18 06:20:00 PM,25.319,10.8,,,,,
2659,05/08/18 06:30:00 PM,25.222,10.8,,,,,
2660,05/08/18 06:40:00 PM,25.125,10.8,,,,,
2661,05/08/18 06:50:00 PM,25.028,10.8,,,,,
2662,05/08/18 07:00:00 PM,25.028,10.8,,,,,
2663,05/08/18 07:10:00 PM,24.931,0.0,,,,,
2664,05/08/18 07:20:00 PM,24.835,0.0,,,,,
2665,05/08/18 07:30:00 PM,24.835,0.0,,,,,
2666,05/08/18 07:40:00 PM,24.738,0.0,,,,,
2667,05/08/18 07:50:00 PM,24.738,0.0,,,,,
2668,05/08/18 08:00:00 PM,24.641,0.0,,,,,
2669,05/08/18 08:10:00 PM,24.641,0.0,,,,,
2670,05/08/18 08:20:00 PM,24.545,0.0,,,,,
2671,05/08/18 08:30:00 PM,24.545,0.0,,,,,
2672,05/08/18 08:40:00 PM,24.545,0.0,,,,,
2673,05/08/18 08:50:00 PM,24.448,0.0,,,,,
2674,05/08/18 09:00:00 PM,24.448,0.0,,,,,
2675,05/08/18 09:10:00 PM,24.448,0.0,,,,,
2676,05/08/18 09:20:00 PM,24.351,0.0,,,,,
2677,05/08/18 09:30:00 PM,24.351,0.0,,,,,
2678,05/08/18 09:40:00 PM,24.351,0.0,,,,,
2679,05/08/18 09:50:00 PM,24.255,0.0,,,,,
2680,05/08/18 10:00:00 PM,24.255,0.0,,,,,
2681,05/08/18 10:10:00 PM,24.255,0.0,,,,,
2682,05/08/18 10:20:00 PM,24.255,0.0,,,,,
2683,05/08/18 10:30:00 PM,24.158,0.0,,,,,
2684,05/08/18 10:40:00 PM,24.158,0.0,,,,,
2685,05/08/18 10:50:00 PM,24.158,0.0,,,,,
2686,05/08/18 11:00:00 PM,24.158,0.0,,,,,
2687,05/08/18 11:10:00 PM,24.158,0.0,,,,,
2688,05/08/18 11:20:00 PM,24.062,0.0,,,,,
2689,05/08/18 11:30:00 PM,24.062,0.0,,,,,
2690,05/08/18 11:40:00 PM,24.062,0.0,,,,,
2691,05/08/18 11:50:00 PM,24.062,0.0,,,,,
2692,05/09/18 12:00:00 AM,24.062,0.0,,,,,
2693,05/09/18 12:10:00 AM,23.966,0.0,,,,,
2694,05/09/18 12:20:00 AM,23.966,0.0,,,,,
2695,05/09/18 12:30:00 AM,23.966,0.0,,,,,
2696,05/09/18 12:40:00 AM,23.966,0.0,,,,,
2697,05/09/18 12:50:00 AM,23.966,0.0,,,,,
2698,05/09/18 01:00:00 AM,23.869,0.0,,,,,
2699,05/09/18 01:10:00 AM,23.869,0.0,,,,,
2700,05/09/18 01:20:00 AM,23.869,0.0,,,,,
2701,05/09/18 01:30:00 AM,23.869,0.0,,,,,
2702,05/09/18 01:40:00 AM,23.869,0.0,,,,,
2703,05/09/18 01:50:00 AM,23.869,0.0,,,,,
2704,05/09/18 02:00:00 AM,23.869,0.0,,,,,
2705,05/09/18 02:10:00 AM,23.773,0.0,,,,,
2706,05/09/18 02:20:00 AM,23.773,0.0,,,,,
2707,05/09/18 02:30:00 AM,23.773,0.0,,,,,
2708,05/09/18 02:40:00 AM,23.773,0.0,,,,,
2709,05/09/18 02:50:00 AM,23.773,0.0,,,,,
2710,05/09/18 03:00:00 AM,23.773,0.0,,,,,
2711,05/09/18 03:10:00 AM,23.773,0.0,,,,,
2712,05/09/18 03:20:00 AM,23.677,0.0,,,,,
2713,05/09/18 03:30:00 AM,23.677,0.0,,,,,
2714,05/09/18 03:40:00 AM,23.677,0.0,,,,,
2715,05/09/18 03:50:00 AM,23.677,0.0,,,,,
2716,05/09/18 04:00:00 AM,23.677,0.0,,,,,
2717,05/09/18 04:10:00 AM,23.677,0.0,,,,,
2718,05/09/18 04:20:00 AM,23.677,0.0,,,,,
2719,05/09/18 04:30:00 AM,23.677,0.0,,,,,
2720,05/09/18 04:40:00 AM,23.581,0.0,,,,,
2721,05/09/18 04:50:00 AM,23.581,0.0,,,,,
2722,05/09/18 05:00:00 AM,23.581,0.0,,,,,
2723,05/09/18 05:10:00 AM,23.581,0.0,,,,,
2724,05/09/18 05:20:00 AM,23.581,0.0,,,,,
2725,05/09/18 05:30:00 AM,23.581,0.0,,,,,
2726,05/09/18 05:40:00 AM,23.581,0.0,,,,,
2727,05/09/18 05:50:00 AM,23.581,0.0,,,,,
2728,05/09/18 06:00:00 AM,23.581,0.0,,,,,
2729,05/09/18 06:10:00 AM,23.581,0.0,,,,,
2730,05/09/18 06:20:00 AM,23.581,0.0,,,,,
2731,05/09/18 06:30:00 AM,23.484,0.0,,,,,
2732,05/09/18 06:40:00 AM,23.581,0.0,,,,,
2733,05/09/18 06:50:00 AM,23.581,0.0,,,,,
2734,05/09/18 07:00:00 AM,23.484,0.0,,,,,
2735,05/09/18 07:10:00 AM,23.581,10.8,,,,,
2736,05/09/18 07:20:00 AM,23.581,10.8,,,,,
2737,05/09/18 07:30:00 AM,23.484,10.8,,,,,
2738,05/09/18 07:40:00 AM,23.581,10.8,,,,,
2739,05/09/18 07:50:00 AM,23.581,10.8,,,,,
2740,05/09/18 08:00:00 AM,23.581,10.8,,,,,
2741,05/09/18 08:10:00 AM,23.581,10.8,,,,,
2742,05/09/18 08:20:00 AM,23.581,21.5,,,,,
2743,05/09/18 08:30:00 AM,23.581,32.3,,,,,
2744,05/09/18 08:40:00 AM,23.677,32.3,,,,,
2745,05/09/18 08:50:00 AM,23.677,32.3,,,,,
2746,05/09/18 09:00:00 AM,23.677,53.8,,,,,
2747,05/09/18 09:10:00 AM,23.773,64.6,,,,,
2748,05/09/18 09:20:00 AM,23.773,64.6,,,,,
2749,05/09/18 09:30:00 AM,23.773,75.3,,,,,
2750,05/09/18 09:40:00 AM,23.773,86.1,,,,,
2751,05/09/18 09:50:00 AM,23.869,129.2,,,,,
2752,05/09/18 10:00:00 AM,24.062,139.9,,,,,
2753,05/09/18 10:10:00 AM,24.158,150.7,,,,,
2754,05/09/18 10:20:00 AM,24.351,161.5,,,,,
2755,05/09/18 10:30:00 AM,24.448,96.9,,,,,
2756,05/09/18 10:40:00 AM,24.641,107.6,,,,,
2757,05/09/18 10:50:00 AM,25.028,215.3,,,,,
2758,05/09/18 11:00:00 AM,25.319,226.0,,,,,
2759,05/09/18 11:10:00 AM,25.610,236.8,,,,,
2760,05/09/18 11:20:00 AM,25.805,236.8,,,,,
2761,05/09/18 11:30:00 AM,26.000,236.8,,,,,
2762,05/09/18 11:40:00 AM,26.195,226.0,,,,,
2763,05/09/18 11:50:00 AM,26.292,215.3,,,,,
2764,05/09/18 12:00:00 PM,26.390,215.3,,,,,
2765,05/09/18 12:10:00 PM,26.879,376.7,,,,,
2766,05/09/18 12:20:00 PM,27.370,419.8,,,,,
2767,05/09/18 12:30:00 PM,27.272,322.9,,,,,
2768,05/09/18 12:40:00 PM,27.370,549.0,,,,,
2769,05/09/18 12:50:00 PM,27.567,656.6,,,,,
2770,05/09/18 01:00:00 PM,27.567,710.4,,,,,
2771,05/09/18 01:10:00 PM,27.272,193.8,,,,,
2772,05/09/18 01:20:00 PM,27.075,183.0,,,,,
2773,05/09/18 01:30:00 PM,26.879,333.7,,,,,
2774,05/09/18 01:40:00 PM,26.879,215.3,,,,,
2775,05/09/18 01:50:00 PM,27.173,161.5,,,,,
2776,05/09/18 02:00:00 PM,27.075,129.2,,,,,
2777,05/09/18 02:10:00 PM,26.879,118.4,,,,,
2778,05/09/18 02:20:00 PM,26.879,150.7,,,,,
2779,05/09/18 02:30:00 PM,26.781,43.1,,,,,
2780,05/09/18 02:40:00 PM,26.683,667.4,,,,,
2781,05/09/18 02:50:00 PM,26.585,721.2,,,,,
2782,05/09/18 03:00:00 PM,27.567,215.3,,,,,
2783,05/09/18 03:10:00 PM,28.060,193.8,,,,,
2784,05/09/18 03:20:00 PM,28.159,193.8,,,,,
2785,05/09/18 03:30:00 PM,27.764,290.6,,,,,
2786,05/09/18 03:40:00 PM,27.272,322.9,,,,,
2787,05/09/18 03:50:00 PM,27.075,333.7,,,,,
2788,05/09/18 04:00:00 PM,26.879,322.9,,,,,
2789,05/09/18 04:10:00 PM,26.879,419.8,,,,,
2790,05/09/18 04:20:00 PM,27.075,64.6,,,,,
2791,05/09/18 04:30:00 PM,26.977,53.8,,,,,
2792,05/09/18 04:40:00 PM,26.879,75.3,,,,,
2793,05/09/18 04:50:00 PM,26.781,43.1,,,,,
2794,05/09/18 05:00:00 PM,26.879,75.3,,,,,
2795,05/09/18 05:10:00 PM,26.879,86.1,,,,,
2796,05/09/18 05:20:00 PM,26.781,96.9,,,,,
2797,05/09/18 05:20:36 PM,,,Logged,,,,
2798,05/09/18 05:20:37 PM,,,,Logged,,,
2799,05/09/18 05:20:44 PM,,,,,,Logged,Logged
