"deploymentID", "expedition", "timestamp", "loggerName", "variable", "value", "siteID", "siteName", "x", "y", "startTime", "endTime"
55,"VjosaSpring2018",1525020600,"pig","air temperature",21.664,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525020600,"pig","light intensity",7577.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525021200,"pig","air temperature",21.091,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525021200,"pig","light intensity",5166.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525021800,"pig","air temperature",20.234,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525021800,"pig","light intensity",3272.2,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525022400,"pig","air temperature",19.853,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525022400,"pig","light intensity",2927.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525023000,"pig","air temperature",19.567,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525023000,"pig","light intensity",850.4,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525023600,"pig","air temperature",19.092,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525023600,"pig","light intensity",183.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525024200,"pig","air temperature",18.521,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525024200,"pig","light intensity",21.5,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525024800,"pig","air temperature",18.426,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525024800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525025400,"pig","air temperature",18.331,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525025400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525026000,"pig","air temperature",17.95,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525026000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525026600,"pig","air temperature",17.475,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525026600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525027200,"pig","air temperature",17.379,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525027200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525027800,"pig","air temperature",17.094,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525027800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525028400,"pig","air temperature",16.999,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525028400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525029000,"pig","air temperature",16.903,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525029000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525029600,"pig","air temperature",16.713,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525029600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525030200,"pig","air temperature",16.237,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525030200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525030800,"pig","air temperature",15.855,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525030800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525031400,"pig","air temperature",15.569,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525031400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525032000,"pig","air temperature",15.473,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525032000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525032600,"pig","air temperature",15.187,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525032600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525033200,"pig","air temperature",15.282,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525033200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525033800,"pig","air temperature",14.996,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525033800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525034400,"pig","air temperature",14.709,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525034400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525035000,"pig","air temperature",14.709,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525035000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525035600,"pig","air temperature",14.804,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525035600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525036200,"pig","air temperature",14.613,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525036200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525036800,"pig","air temperature",14.517,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525036800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525037400,"pig","air temperature",14.421,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525037400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525038000,"pig","air temperature",14.421,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525038000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525038600,"pig","air temperature",14.23,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525038600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525039200,"pig","air temperature",14.325,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525039200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525039800,"pig","air temperature",14.038,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525039800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525040400,"pig","air temperature",14.038,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525040400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525041000,"pig","air temperature",13.942,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525041000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525041600,"pig","air temperature",13.846,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525041600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525042200,"pig","air temperature",13.846,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525042200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525042800,"pig","air temperature",13.654,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525042800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525043400,"pig","air temperature",13.654,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525043400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525044000,"pig","air temperature",13.654,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525044000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525044600,"pig","air temperature",13.654,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525044600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525045200,"pig","air temperature",13.654,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525045200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525045800,"pig","air temperature",13.269,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525045800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525046400,"pig","air temperature",13.173,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525046400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525047000,"pig","air temperature",13.365,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525047000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525047600,"pig","air temperature",13.173,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525047600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525048200,"pig","air temperature",13.173,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525048200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525048800,"pig","air temperature",13.076,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525048800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525049400,"pig","air temperature",13.173,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525049400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525050000,"pig","air temperature",13.173,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525050000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525050600,"pig","air temperature",13.269,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525050600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525051200,"pig","air temperature",13.269,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525051200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525051800,"pig","air temperature",13.173,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525051800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525052400,"pig","air temperature",12.98,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525052400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525053000,"pig","air temperature",12.98,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525053000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525053600,"pig","air temperature",12.883,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525053600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525054200,"pig","air temperature",12.98,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525054200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525054800,"pig","air temperature",13.461,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525054800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525055400,"pig","air temperature",13.269,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525055400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525056000,"pig","air temperature",13.269,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525056000,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525056600,"pig","air temperature",12.883,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525056600,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525057200,"pig","air temperature",12.497,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525057200,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525057800,"pig","air temperature",12.497,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525057800,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525058400,"pig","air temperature",12.497,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525058400,"pig","light intensity",0.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525059000,"pig","air temperature",12.594,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525059000,"pig","light intensity",96.9,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525059600,"pig","air temperature",12.594,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525059600,"pig","light intensity",290.6,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525060200,"pig","air temperature",12.594,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525060200,"pig","light intensity",1108.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525060800,"pig","air temperature",12.594,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525060800,"pig","light intensity",3788.9,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525061400,"pig","air temperature",13.173,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525061400,"pig","light intensity",6200.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525062000,"pig","air temperature",13.365,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525062000,"pig","light intensity",7577.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525062600,"pig","air temperature",13.654,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525062600,"pig","light intensity",9300.1,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525063200,"pig","air temperature",13.846,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525063200,"pig","light intensity",10677.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525063800,"pig","air temperature",14.325,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525063800,"pig","light intensity",13089.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525064400,"pig","air temperature",14.996,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525064400,"pig","light intensity",15844.5,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525065000,"pig","air temperature",15.76,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525065000,"pig","light intensity",19977.9,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525065600,"pig","air temperature",16.427,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525065600,"pig","light intensity",21355.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525066200,"pig","air temperature",16.523,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525066200,"pig","light intensity",22044.6,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525066800,"pig","air temperature",16.999,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525066800,"pig","light intensity",23422.4,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525067400,"pig","air temperature",17.665,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525067400,"pig","light intensity",24800.2,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525068000,"pig","air temperature",18.14,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525068000,"pig","light intensity",24800.2,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525068600,"pig","air temperature",18.426,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525068600,"pig","light intensity",27555.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525069200,"pig","air temperature",19.187,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525069200,"pig","light intensity",34444.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525069800,"pig","air temperature",19.853,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525069800,"pig","light intensity",39955.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525070400,"pig","air temperature",21.091,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525070400,"pig","light intensity",41333.6,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525071000,"pig","air temperature",20.615,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525071000,"pig","light intensity",34444.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525071600,"pig","air temperature",21.282,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525071600,"pig","light intensity",34444.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525072200,"pig","air temperature",21.091,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525072200,"pig","light intensity",30311.3,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525072800,"pig","air temperature",20.71,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525072800,"pig","light intensity",27555.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525073400,"pig","air temperature",19.758,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525073400,"pig","light intensity",27555.7,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525074000,"pig","air temperature",19.853,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525074000,"pig","light intensity",30311.3,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525074600,"pig","air temperature",20.901,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525074600,"pig","light intensity",39955.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525075200,"pig","air temperature",21.76,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525075200,"pig","light intensity",44089.2,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525075800,"pig","air temperature",21.951,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525075800,"pig","light intensity",42711.4,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525076400,"pig","air temperature",22.429,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525076400,"pig","light intensity",46844.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525077000,"pig","air temperature",23.581,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525077000,"pig","light intensity",55111.5,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525077600,"pig","air temperature",24.062,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525077600,"pig","light intensity",60622.6,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525078200,"pig","air temperature",25.319,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525078200,"pig","light intensity",57867.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525078800,"pig","air temperature",26.097,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525078800,"pig","light intensity",57867.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525079400,"pig","air temperature",26.292,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525079400,"pig","light intensity",57867.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525080000,"pig","air temperature",26.488,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525080000,"pig","light intensity",57867.0,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525080600,"pig","air temperature",26.683,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525080600,"pig","light intensity",60622.6,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525081200,"pig","air temperature",27.272,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525081200,"pig","light intensity",66133.8,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525081800,"pig","air temperature",29.152,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525081800,"pig","light intensity",79911.6,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525082400,"pig","air temperature",31.37,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525082400,"pig","light intensity",93689.5,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525083000,"pig","air temperature",31.983,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525083000,"pig","light intensity",88178.4,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525083600,"pig","air temperature",32.497,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525083600,"pig","light intensity",93689.5,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
55,"VjosaSpring2018",1525084200,"pig","air temperature",31.983,15,26,20.4116078763797,40.2162618254705,1524677040.0,1525183200.0
